time,Bx,By,Bz,BT
2.474623,-110.18,261.45,263.03,386.88
2.484034,-112.28,258.23,260.85,383.83
2.493222,-113.63,255.75,259.43,381.6
2.51407,-114.15,254.85,258.98,380.85
2.514826,-113.78,255.08,259.43,381.19
2.522689,-112.8,256.43,260.55,382.58
2.533087,-111.15,258.83,262.65,385.14
2.541552,-108.83,262.43,265.28,388.69
2.55219,-105.75,266.93,268.65,393.2
2.560999,-101.4,272.85,272.78,398.92
2.574113,-96.83,279.75,277.73,405.91
2.579449,-91.28,287.25,283.12,413.53
2.597893,-84.75,295.28,288.53,421.45
2.599617,-76.95,303.98,294.23,429.99
2.609984,-68.33,313.12,300.38,439.25
2.619101,-58.35,322.73,306.53,448.9
2.629012,-47.1,332.85,312.45,458.95
2.639541,-34.8,342.68,318.45,469.09
2.651084,-20.4,352.35,323.55,478.8
2.657202,-5.03,361.88,328.05,488.46
2.667943,-5.03,361.88,328.05,488.46
2.676524,29.4,378.68,333.75,505.62
2.698838,48.08,385.28,334.28,512.34
2.699774,67.35,390.45,333.23,517.71
2.706188,67.35,390.45,333.23,517.71
2.716103,87.08,394.05,330.68,521.73
2.725073,106.65,396.08,326.33,524.15
2.73491,125.48,395.85,320.48,524.54
2.745353,143.93,393.75,313.12,523.26
2.755063,161.25,389.78,304.43,520.19
2.765036,177.23,384.15,294.68,515.57
2.774701,191.7,377.18,283.95,509.55
2.783081,204.75,368.62,272.25,501.92
2.798629,216.08,359.03,260.25,493.27
2.805868,225.98,348.45,247.73,483.58
2.812144,234.38,337.05,234.98,473.02
2.823017,241.28,325.43,221.93,461.92
2.83323,246.38,313.43,209.55,450.39
2.842419,250.2,301.43,197.63,438.76
2.851204,252.98,289.28,186.08,426.97
2.86087,254.63,277.65,175.35,415.54
2.87358,255.53,266.55,165.23,404.53
2.880543,255.45,256.05,155.78,393.8
2.898519,254.85,246.23,147.38,383.79
2.899664,253.73,237.15,139.58,374.3
2.910556,252.3,228.83,132.53,365.48
2.919443,251.18,221.25,126.38,357.79
2.929,251.18,221.25,126.38,357.79
2.939048,248.55,208.88,116.25,344.85
2.948377,247.2,203.85,112.35,339.54
2.957994,246.08,199.88,109.65,335.45
2.970322,245.1,196.88,107.25,332.17
2.97677,244.5,194.48,105.75,329.82
3.004115,244.43,193.05,104.85,328.64
3.00749,244.2,192.53,104.48,328.05
3.007786,244.2,192.53,104.48,328.05
3.015786,244.2,192.83,104.93,328.37
3.024502,244.88,194.93,106.73,330.68
3.036213,245.7,197.55,109.05,333.6
3.044361,246.75,201.45,112.05,337.67
3.054429,248.1,206.18,115.95,342.79
3.063913,249.38,212.18,120.75,348.98
3.073912,250.8,218.85,126.38,356.04
3.082199,252.3,226.88,133.05,364.46
