time,Bx,By,Bz,BT
3.857414,732.15,1429.65,1428.68,2149.66
3.866448,733.2,1429.65,1427.85,2149.47
3.877244,734.62,1429.88,1426.95,2149.51
3.885954,735.98,1430.03,1426.05,2149.48
3.895943,737.78,1429.95,1425.15,2149.45
3.906148,739.35,1429.95,1423.95,2149.19
3.925943,741.08,1429.65,1422.53,2148.64
3.927576,743.03,1429.58,1421.25,2148.42
3.934751,745.2,1429.43,1419.75,2148.08
3.943671,747.3,1429.35,1418.18,2147.72
3.953511,749.18,1428.98,1416.38,2146.94
3.965865,751.28,1428.45,1414.28,2145.94
3.972319,753,1428.23,1411.73,2144.72
3.982947,754.65,1427.62,1409.25,2143.27
3.993063,756.45,1427.25,1407.08,2142.22
4.002194,758.1,1426.88,1404.38,2140.78
4.013941,759.53,1426.28,1401.75,2139.17
4.021785,760.95,1425.68,1399.05,2137.51
4.031132,762.38,1425.15,1396.35,2135.9
4.040359,763.5,1424.62,1393.95,2134.38
4.050431,764.48,1423.95,1391.55,2132.71
4.059334,764.48,1423.95,1391.55,2132.71
4.070123,765.6,1423.35,1388.85,2130.96
4.090007,766.28,1422.75,1386.15,2129.04
4.09152,766.95,1422.15,1383.45,2127.12
4.104589,767.78,1421.62,1380.75,2125.32
4.108298,768.38,1421.25,1378.35,2123.72
4.11749,768.9,1420.65,1376.03,2122
4.127355,769.28,1420.05,1373.78,2120.28
4.13711,769.5,1419.45,1371.45,2118.45
4.147129,769.88,1419.23,1369.43,2117.13
4.156472,770.33,1419.15,1367.55,2116.03
4.166773,770.48,1418.62,1366.05,2114.76
4.175799,770.55,1418.03,1364.48,2113.37
4.18663,770.7,1417.58,1362.98,2112.15
4.203375,770.63,1417.35,1361.25,2110.86
4.204774,770.7,1416.98,1360.05,2109.87
4.216448,770.7,1416.53,1358.85,2108.79
4.224602,770.63,1415.93,1357.95,2107.78
4.233565,770.55,1415.55,1357.12,2106.97
4.2435,770.63,1415.33,1356.45,2106.41
4.253566,770.55,1415.33,1356.15,2106.19
4.264577,770.48,1415.25,1355.78,2105.87
4.273985,770.4,1415.18,1355.62,2105.7
4.282676,770.18,1415.18,1355.55,2105.57
4.291779,770.48,1415.48,1356.15,2106.26
4.303401,770.25,1415.55,1356.68,2106.57
4.319399,770.25,1415.85,1357.43,2107.25
4.321718,770.48,1416.15,1358.25,2108.07
4.331926,770.48,1416.45,1358.85,2108.66
4.341107,770.63,1416.83,1360.12,2109.79
4.349806,770.78,1417.05,1361.33,2110.77
4.359267,770.78,1417.05,1361.33,2110.77
4.369665,771.08,1417.65,1362.75,2112.2
4.379403,770.93,1417.95,1364.03,2113.17
4.388892,771.15,1418.55,1365.45,2114.57
4.404772,771.08,1418.85,1366.95,2115.71
4.407984,770.78,1419.15,1368.53,2116.82
4.422195,770.4,1419.45,1370.48,2118.15
4.427162,770.1,1419.98,1372.28,2119.56
4.436926,769.65,1420.58,1374.45,2121.2
4.446502,769.43,1421.03,1376.33,2122.64
4.456788,768.9,1421.55,1378.65,2124.31
4.4663,768.08,1421.85,1380.83,2125.62
4.475598,767.48,1422.15,1383.23,2127.17
4.48504,766.43,1422.75,1385.85,2128.9
4.498934,765.68,1423.35,1388.55,2130.79
4.504582,764.62,1423.95,1391.48,2132.72
4.514091,763.35,1424.55,1393.95,2134.28
4.523831,762,1425.08,1396.65,2135.91
4.53338,760.58,1425.75,1399.35,2137.62
